id,Слово,Перевод,Тип,Курс,Урок
1120,kıtlık,"голод, нехватка",İSİMLER,A2,UNITE4
1121,konfeksiyon,"швейное производство, готовая одежда",İSİMLER,A2,UNITE4
1122,köçek,мальчик-танцор,İSİMLER,A2,UNITE4
1123,macera,приключение,İSİMLER,A2,UNITE4
106,merdiven,лестница,İSİMLER,A2,UNITE4
1124,metrobüs,метробус,İSİMLER,A2,UNITE4
1049,mimar,архитектор,İSİMLER,A2,UNITE4
394,müşteri,"клиент, покупатель",İSİMLER,A2,UNITE4
1125,nişanlı,"жених, невеста (помолвленный/ая)",İSİMLER,A2,UNITE4
1126,ölümsüz,бессмертный,İSİMLER,A2,UNITE4
1127,ölümsüzlük,бессмертие,İSİMLER,A2,UNITE4
1054,padişah,"султан, падишах",İSİMLER,A2,UNITE4
1128,pansiyon,"пансион, гостиница",İSİMLER,A2,UNITE4
1129,santral görevlisi,оператор центральной станции,İSİMLER,A2,UNITE4
1130,sebze,овощ,İSİMLER,A2,UNITE4
1131,sedefkâr,"перламутр, мастер по перламутру",İSİMLER,A2,UNITE4
1132,sihirli,волшебный,İSİMLER,A2,UNITE4
1133,sürü,стадо,İSİMLER,A2,UNITE4
1072,tarla,поле,İSİMLER,A2,UNITE4
1134,tas,"чаша, сосуд",İSİMLER,A2,UNITE4
318,tembel,ленивый,İSİMLER,A2,UNITE4
1135,tepe,"холм, вершина",İSİMLER,A2,UNITE4
319,tezgâhtar,продавец,İSİMLER,A2,UNITE4
1136,uslu,послушный,İSİMLER,A2,UNITE4
1137,vestiyer,гардероб,İSİMLER,A2,UNITE4
845,veteriner,ветеринар,İSİMLER,A2,UNITE4
534,yaramaz,"озорной, непослушный",İSİMLER,A2,UNITE4
1138,yem,"корм, приманка",İSİMLER,A2,UNITE4
1139,yönetmen,режиссёр,İSİMLER,A2,UNITE4
1140,alay etmek,"насмехаться, издеваться",FİİLLER,A2,UNITE4
1141,anırmak,реветь (об осле),FİİLLER,A2,UNITE4
1142,boğulmak,"тонуть, задыхаться",FİİLLER,A2,UNITE4
1143,bozulmak,"ломаться, портиться",FİİLLER,A2,UNITE4
1144,fethetmek,"завоевывать, покорять",FİİLLER,A2,UNITE4
1145,fışkırmak,"бить ключом, фонтанировать",FİİLLER,A2,UNITE4
1146,incitmek,"ранить, обижать",FİİLLER,A2,UNITE4
1147,oda tutmak,снимать номер (в отеле),FİİLLER,A2,UNITE4
1148,şaşırmak,"удивляться, изумляться",FİİLLER,A2,UNITE4
1149,şımartmak,баловать,FİİLLER,A2,UNITE4
1150,yetiştirmek,"выращивать, успевать (куда-л.)",FİİLLER,A2,UNITE4
1151,afiş,"афиша, плакат",İSİMLER,A2,UNITE5
658,alan,"площадь, область",İSİMLER,A2,UNITE5
913,alışkanlık,привычка,İSİMLER,A2,UNITE5
1152,animasyon,"анимация, мультфильм",İSİMLER,A2,UNITE5
1153,aşçı,повар,İSİMLER,A2,UNITE5
1154,atmosfer,атмосфера,İSİMLER,A2,UNITE5
1155,banka kartı,банковская карта,İSİMLER,A2,UNITE5
1156,belgesel,документальный фильм,İSİMLER,A2,UNITE5
731,biber,перец,İSİMLER,A2,UNITE5
2678,bilimkurgu,научная фантастика,İSİMLER,A2,UNITE5
1158,bilimsel gerçek,научный факт,İSİMLER,A2,UNITE5
1159,bulmaca,"головоломка, кроссворд",İSİMLER,A2,UNITE5
734,bulut,облако,İSİMLER,A2,UNITE5
1160,cisim,"тело, объект",İSİMLER,A2,UNITE5
2950,çiğ,сырой,İSİMLER,A2,UNITE5
1162,çöpçü,мусорщик,İSİMLER,A2,UNITE5
1163,damlacık,капелька,İSİMLER,A2,UNITE5
1164,dedikodu,сплетня,İSİMLER,A2,UNITE5
1165,delikanlı,"молодой человек, парень",İSİMLER,A2,UNITE5
429,beslenmek,питаться,İSİMLER,A2,UNITE5
1166,deprem,землетрясение,İSİMLER,A2,UNITE5
1167,dikey,вертикальный,İSİMLER,A2,UNITE5
1168,doğa,природа,İSİMLER,A2,UNITE5
1169,doğa olayı,природное явление,İSİMLER,A2,UNITE5
227,dolu,град,İSİMLER,A2,UNITE5
1170,dünya,"мир, земля",İSİMLER,A2,UNITE5
1171,elektrik enerjisi,электрическая энергия,İSİMLER,A2,UNITE5
1172,etraf,"окрестности, окружение",İSİMLER,A2,UNITE5
1173,fay,"разлом, геологический разрыв",İSİMLER,A2,UNITE5
239,fırın,печь,İSİMLER,A2,UNITE5
1174,form,"форма, бланк",İSİMLER,A2,UNITE5
1175,genişlik,ширина,İSİMLER,A2,UNITE5
1176,gişe memuru,"кассир (в кино, театре)",İSİMLER,A2,UNITE5
1177,gökkuşağı,радуга,İSİMLER,A2,UNITE5
756,gökyüzü,небо,İSİMLER,A2,UNITE5
668,göl,озеро,İSİMLER,A2,UNITE5
1178,güneş,солнце,İSİMLER,A2,UNITE5
1179,günlük,"дневник, ежедневник",İSİMLER,A2,UNITE5
1180,hobi,хобби,İSİMLER,A2,UNITE5
1181,hokkabaz,"фокусник, жонглёр",İSİMLER,A2,UNITE5
1182,hortum,"шланг, торнадо",İSİMLER,A2,UNITE5
2967,ilman,"мягкий (о климате), умеренный",İSİMLER,A2,UNITE5
1184,ihtimal,вероятность,İSİMLER,A2,UNITE5
1185,iklim,климат,İSİMLER,A2,UNITE5
1186,iskele,"пристань, пирс, эшафот",İSİMLER,A2,UNITE5
1187,karanlık,темнота,İSİMLER,A2,UNITE5
1188,kırık,"сломанный, перелом",İSİMLER,A2,UNITE5
267,kilo,килограмм,İSİMLER,A2,UNITE5
1189,klasik,"классический, классика",İSİMLER,A2,UNITE5
1190,koleksiyon,коллекция,İSİMLER,A2,UNITE5
1191,komedi,комедия,İSİMLER,A2,UNITE5
1192,korku,страх,İSİMLER,A2,UNITE5
1193,köşk,"особняк, беседка",İSİMLER,A2,UNITE5
1194,kum,песок,İSİMLER,A2,UNITE5
1195,kum fırtınası,песчаная буря,İSİMLER,A2,UNITE5
1196,kurak,засушливый,İSİMLER,A2,UNITE5
1197,kuraklık,засуха,İSİMLER,A2,UNITE5
278,manav,"зеленщик, овощной магазин",İSİMLER,A2,UNITE5
680,manzara,"вид, пейзаж",İSİMLER,A2,UNITE5
1198,meteorolojik,метеорологический,İSİMLER,A2,UNITE5
802,müze,музей,İSİMLER,A2,UNITE5
684,nehir,река,İSİMLER,A2,UNITE5
1199,nem,влажность,İSİMLER,A2,UNITE5
1200,öğle yemeği,обед,İSİMLER,A2,UNITE5
1201,özet,"резюме, краткое изложение",İSİMLER,A2,UNITE5
1202,polisiye,"детективный, полицейский (о жанре)",İSİMLER,A2,UNITE5
132,postacı,почтальон,İSİMLER,A2,UNITE5
1203,romantik,"романтичный, романтический",İSİMLER,A2,UNITE5
814,rüzgâr,ветер,İSİMLER,A2,UNITE5
1204,sel,наводнение,İSİMLER,A2,UNITE5
1063,serin,прохладный,İSİMLER,A2,UNITE5
1205,sihirbaz,"волшебник, фокусник",İSİMLER,A2,UNITE5
1206,sopa,"палка, дубинка",İSİMLER,A2,UNITE5
151,şarkıcı,"певец, певица",İSİMLER,A2,UNITE5
1207,tamirci,"ремонтник, механик",İSİMLER,A2,UNITE5
1208,teslim,"доставка, сдача",İSİMLER,A2,UNITE5
1209,toz,пыль,İSİMLER,A2,UNITE5
1210,toz fırtınası,пыльная буря,İSİMLER,A2,UNITE5
1211,tropik yağmur,тропический дождь,İSİMLER,A2,UNITE5
1212,tsunami,цунами,İSİMLER,A2,UNITE5
412,tür,"вид, тип",İSİMLER,A2,UNITE5
165,vazo,ваза,İSİMLER,A2,UNITE5
1213,volkanik patlama,вулканическое извержение,İSİMLER,A2,UNITE5
847,yağmur,дождь,İSİMLER,A2,UNITE5
1214,yatay,горизонтальный,İSİMLER,A2,UNITE5
1215,yatılı okul,школа-интернат,İSİMLER,A2,UNITE5
1216,yazlık kıyafet,летняя одежда,İSİMLER,A2,UNITE5
1217,yer çekimi,"сила тяжести, гравитация",İSİMLER,A2,UNITE5
1218,yer kabuğu,земная кора,İSİMLER,A2,UNITE5
1219,yıldırım,молния,İSİMLER,A2,UNITE5
1083,yöresel,"местный, региональный",İSİMLER,A2,UNITE5
1220,ziyaret,"визит, посещение",İSİMLER,A2,UNITE5
1221,batmak,"тонуть, садиться на мель",FİİLLER,A2,UNITE5
432,biriktirmek,"копить, собирать",FİİLLER,A2,UNITE5
1222,çarpmak,"ударять, сталкиваться",FİİLLER,A2,UNITE5
1223,dağıtmak,"раздавать, распределять",FİİLLER,A2,UNITE5
1224,dizilmek,"выстраиваться в ряд, быть выстроенным",FİİLLER,A2,UNITE5
1225,donmak,"замерзать, застывать",FİİLLER,A2,UNITE5
1226,fırçalamak,чистить (щеткой),FİİLLER,A2,UNITE5
1227,horlamak,храпеть,FİİLLER,A2,UNITE5
1228,imzalamak,подписывать(ся),FİİLLER,A2,UNITE5
1229,iyileşmek,"выздоравливать, поправляться",FİİLLER,A2,UNITE5
1230,karşılaşmak,"сталкиваться, встречаться (с кем-л.)",FİİLLER,A2,UNITE5
1231,kaynamak,"кипеть, закипать",FİİLLER,A2,UNITE5
1232,küsmek,"дуться, обижаться",FİİLLER,A2,UNITE5
1233,nişanlanmak,"помолвиться, обручиться",FİİLLER,A2,UNITE5
471,pişirmek,"готовить (еду), варить",FİİLLER,A2,UNITE5
713,sallanmak,"качаться, болтаться",FİİLLER,A2,UNITE5
1234,söndürmek,"тушить, гасить",FİİLLER,A2,UNITE5
1235,sürtünmek,тереться,FİİLLER,A2,UNITE5
1148,şaşırmak,"удивляться, изумляться",FİİLLER,A2,UNITE5
1236,tartmak,взвешивать,FİİLLER,A2,UNITE5
1237,taşımak,"нести, переносить",FİİLLER,A2,UNITE5
901,yağmak,"идти (о дожде, снеге)",FİİLLER,A2,UNITE5
1239,yapışmak,"прилипать, приклеиваться",FİİLLER,A2,UNITE5
1240,acele,"спешка, срочность",İSİMLER,A2,UNITE6
1241,açma,"булочка (типа круассана), открывание",İSİMLER,A2,UNITE6
1242,alkollü,алкогольный,İSİMLER,A2,UNITE6
1243,anlam,"значение, смысл",İSİMLER,A2,UNITE6
1244,ayaküstü,"на ходу, быстро",İSİMLER,A2,UNITE6
1245,ayran,айран,İSİMLER,A2,UNITE6
1246,bagaj,багаж,İSİMLER,A2,UNITE6
1247,bakıcı,"няня, сиделка",İSİMLER,A2,UNITE6
29,çamaşır,бельё,İSİMLER,A2,UNITE6
1250,çatal (yiyecek),вилка (в еде),İSİMLER,A2,UNITE6
1251,çıkış,"выход, вылет",İSİMLER,A2,UNITE6
1252,dekoratif,декоративный,İSİMLER,A2,UNITE6
1253,deneyim,"опыт, эксперимент",İSİMLER,A2,UNITE6
1254,desen,"узор, рисунок",İSİMLER,A2,UNITE6
1255,döviz,валюта,İSİMLER,A2,UNITE6
43,düğün,свадьба,İSİMLER,A2,UNITE6
1256,ehliyet,"водительские права, разрешение",İSİMLER,A2,UNITE6
1257,ekip,команда,İSİMLER,A2,UNITE6
1258,geleneksel,традиционный,İSİMLER,A2,UNITE6
1259,gözleme,гёзлеме (лепёшка),İSİMLER,A2,UNITE6
1260,gürültü,шум,İSİMLER,A2,UNITE6
1261,güverte,палуба,İSİMLER,A2,UNITE6
1262,han,"постоялый двор, ха",İSİMLER,A2,UNITE6
1263,hat,линия,İSİMLER,A2,UNITE6
374,hazır,"готовый, подготовленный",İSİMLER,A2,UNITE6
581,heyecan,"волнение, азарт",İSİMLER,A2,UNITE6
762,ihtiyaç,"потребность, нужда",İSİMLER,A2,UNITE6
1265,ilan,объявление,İSİMLER,A2,UNITE6
1266,inanç,вера,İSİMLER,A2,UNITE6
1267,izin,разрешение,İSİMLER,A2,UNITE6
1268,karar,решение,İSİMLER,A2,UNITE6
1269,katmer,катмер (слоёная лепёшка),İSİMLER,A2,UNITE6
1270,kestane,каштан,İSİMLER,A2,UNITE6
1271,kokoreç,кокореч (субпродукты),İSİMLER,A2,UNITE6
783,konu,"тема, предмет",İSİMLER,A2,UNITE6
785,köfte,"котлета, фрикаделька",İSİMLER,A2,UNITE6
1272,kumpir,кумпир (печёный картофель с начинкой),İSİMLER,A2,UNITE6
790,lahmacun,лахмаджун,İSİMLER,A2,UNITE6
1273,lazım,"нужный, необходимый",İSİMLER,A2,UNITE6
590,mart,март,İSİMLER,A2,UNITE6
801,mutlaka,"обязательно, непременно",İSİMLER,A2,UNITE6
1275,nakit,наличные деньги,İSİMLER,A2,UNITE6
1276,öncelik,приоритет,İSİMLER,A2,UNITE6
806,öneri,"предложение, совет",İSİMLER,A2,UNITE6
1277,pide,пита (лепёшка),İSİMLER,A2,UNITE6
1278,poğaça,погача (булочка),İSİMLER,A2,UNITE6
1279,rahat,"удобный, спокойный",İSİMLER,A2,UNITE6
1280,rakip,соперник,İSİMLER,A2,UNITE6
1281,refah,"благосостояние, благополучие",İSİMLER,A2,UNITE6
1282,sanatçı,"артист, художник",İSİMLER,A2,UNITE6
1283,sandal,лодка,İSİMLER,A2,UNITE6
1284,seyir,"просмотр, наблюдение",İSİMLER,A2,UNITE6
1285,sıkışık,"переполненный, тесный",İSİMLER,A2,UNITE6
1286,sınır,граница,İSİMLER,A2,UNITE6
1287,simit,симит (бублик),İSİMLER,A2,UNITE6
1288,siyasetçi,политик,İSİMLER,A2,UNITE6
1289,sözleşme,"контракт, соглашение",İSİMLER,A2,UNITE6
1290,süre,"срок, продолжительность",İSİMLER,A2,UNITE6
1291,şekerleme,конфета,İSİMLER,A2,UNITE6
1292,şiddet,"жестокость, интенсивность",İSİMLER,A2,UNITE6
528,şirket,компания,İSİMLER,A2,UNITE6
1293,tavla,нарды,İSİMLER,A2,UNITE6
838,tavsiye,"рекомендация, совет",İSİMLER,A2,UNITE6
839,tecrübe,опыт,İSİMLER,A2,UNITE6
409,terlik,тапочки,İSİMLER,A2,UNITE6
1294,tost,тост (сэндвич),İSİMLER,A2,UNITE6
1295,ud,уд (музыкальный инструмент),İSİMLER,A2,UNITE6
1296,ünlü,знаменитый,İSİMLER,A2,UNITE6
1297,vakıf,"фонд, учреждение",İSİMLER,A2,UNITE6
1298,vatandaş,гражданин,İSİMLER,A2,UNITE6
1299,vezne,касса,İSİMLER,A2,UNITE6
415,yalan,ложь,İSİMLER,A2,UNITE6
1300,yaygın,"распространённый, широкий",İSİMLER,A2,UNITE6
334,yoğun,"интенсивный, плотный",İSİMLER,A2,UNITE6
1301,ara vermek,"делать перерыв, прерываться",FİİLLER,A2,UNITE6
1221,batmak,"тонуть, садиться на мель",FİİLLER,A2,UNITE6
1302,bilgi vermek,"сообщать информацию, информировать",FİİLLER,A2,UNITE6
1303,bitirmek,заканчивать (что-л.),FİİLLER,A2,UNITE6
1304,borç vermek,одалживать деньги (в долг),FİİLLER,A2,UNITE6
1305,burs vermek,давать стипендию,FİİLLER,A2,UNITE6
1306,çekinmek,"стесняться, колебаться",FİİLLER,A2,UNITE6
1307,çözmek,"решать (задачу), развязывать",FİİLLER,A2,UNITE6
1308,dayanmak,"выдерживать, терпеть",FİİLLER,A2,UNITE6
1309,denemek,"пробовать, пытаться",FİİLLER,A2,UNITE6
1310,destek vermek,"поддерживать, оказывать поддержку",FİİLLER,A2,UNITE6
634,devam etmek,продолжать,FİİLLER,A2,UNITE6
1312,dikiş dikmek,шить,FİİLLER,A2,UNITE6
1313,dikkat etmek,"обращать внимание, быть внимательным",FİİLLER,A2,UNITE6
1314,doymak,"наедаться, насыщаться",FİİLLER,A2,UNITE6
1315,farkında olmak,"осознавать, отдавать себе отчет",FİİLLER,A2,UNITE6
638,gecikmek,"опаздывать, задерживаться",FİİLLER,A2,UNITE6
1316,gitar çalmak,играть на гитаре,FİİLLER,A2,UNITE6
1317,giyinmek,одеваться,FİİLLER,A2,UNITE6
1318,göz kırpmak,подмигивать,FİİLLER,A2,UNITE6
1319,güvenmek,доверять,FİİLLER,A2,UNITE6
1320,hoş görmek,"извинять, прощать",FİİLLER,A2,UNITE6
1321,hüküm vermek,выносить приговор,FİİLLER,A2,UNITE6
1322,ıslık çalmak,свистеть,FİİLLER,A2,UNITE6
1323,ilgilenmek,"интересоваться, заниматься (кем-л./чем-л.)",FİİLLER,A2,UNITE6
453,izlemek,"смотреть (ТВ, фильм)",FİİLLER,A2,UNITE6
1324,kaybolmak,"теряться, пропадать",FİİLLER,A2,UNITE6
1325,kaymak,"скользить, кататься (на коньках)",FİİLLER,A2,UNITE6
1326,kımıldamak,"шевелиться, двигаться",FİİLLER,A2,UNITE6
1327,közlemek,жарить на углях,FİİLLER,A2,UNITE6
1328,kredi almak,брать кредит,FİİLLER,A2,UNITE6
644,kutlamak,праздновать,FİİLLER,A2,UNITE6
1329,mola vermek,делать перерыв,FİİLLER,A2,UNITE6
1330,neden olmak,"быть причиной, вызывать",FİİLLER,A2,UNITE6
1331,para bozdurmak,разменивать деньги,FİİLLER,A2,UNITE6
1332,problem çıkarmak,создавать проблемы,FİİLLER,A2,UNITE6
1333,sığmak,"помещаться, влезать",FİİLLER,A2,UNITE6
1334,sıkıntı çekmek,"испытывать трудности, страдать",FİİLLER,A2,UNITE6
1335,soluklanmak,"переводить дух, отдыхать",FİİLLER,A2,UNITE6
1336,şişirmek,"надувать, раздувать",FİİLLER,A2,UNITE6
1337,takip etmek,"следовать за, отслеживать",FİİLLER,A2,UNITE6
900,uzatmak,"продлевать, протягивать",FİİLLER,A2,UNITE6
1338,ütülemek,гладить (белье),FİİLLER,A2,UNITE6
650,vedalaşmak,прощаться,FİİLLER,A2,UNITE6
1339,yatıştırmak,"успокаивать, усмирять",FİİLLER,A2,UNITE6
653,yenmek,"побеждать, съедать",FİİLLER,A2,UNITE6
1340,yetişmek,"успевать (куда-л.), догонять",FİİLLER,A2,UNITE6
1341,zannetmek,"думать, полагать",FİİLLER,A2,UNITE6
1342,abone,подписчик,İSİMLER,B1,UNITE1
1343,acil,"срочный, неотложный",İSİMLER,B1,UNITE1
1347,bedel,"плата, стоимость",İSİMLER,B1,UNITE1
349,borç,долг,İSİMLER,B1,UNITE1
1349,boru,труба,İSİMLER,B1,UNITE1
1352,civar,"окрестность, около",İSİMLER,B1,UNITE1
738,çöp,мусор,İSİMLER,B1,UNITE1
1253,deneyim,опыт,İSİMLER,B1,UNITE1
1355,depozito,"депозит, залог",İSİMLER,B1,UNITE1
2968,doğal gaz,природный газ,İSİMLER,B1,UNITE1
1357,döşeme,"обшивка, настил, пол",İSİMLER,B1,UNITE1
1358,durum,"состояние, ситуация",İSİMLER,B1,UNITE1
1360,emlak,недвижимость,İSİMLER,B1,UNITE1
1362,etki,"влияние, эффект",İSİMLER,B1,UNITE1
1363,fatura,счёт (к оплате),İSİMLER,B1,UNITE1
1368,halat,"канат, трос",İSİMLER,B1,UNITE1
1370,ısıtma,"отопление, обогрев",İSİMLER,B1,UNITE1
762,ihtiyaç,"потребность, нужда",İSİMLER,B1,UNITE1
1373,imdat,"помощь, спасание",İSİMLER,B1,UNITE1
1374,iş bölümü,разделение труда,İSİMLER,B1,UNITE1
1375,işlem,"операция, процесс",İSİMLER,B1,UNITE1
1376,jandarma,жандармерия,İSİMLER,B1,UNITE1
1377,kiralık,"арендуемый, сдаваемый",İSİMLER,B1,UNITE1
1378,kombi,котёл (отопительный),İSİMLER,B1,UNITE1
1379,konum,"местоположение, позиция",İSİMLER,B1,UNITE1
1383,masrafsız,"бесплатный, без затрат",İSİMLER,B1,UNITE1
1384,mevki,"положение, статус",İSİMLER,B1,UNITE1
1385,muhit,"окружение, среда",İSİMLER,B1,UNITE1
1386,müstakil,"отдельный, самостоятельный",İSİMLER,B1,UNITE1
1387,nezih,"опрятный, чистый",İSİMLER,B1,UNITE1
1053,ödeme,"платёж, оплата",İSİMLER,B1,UNITE1
602,ömür,"жизнь, век",İSİMLER,B1,UNITE1
1389,pazarlık,торг,İSİMLER,B1,UNITE1
1391,sahip,"владелец, хозяин",İSİMLER,B1,UNITE1
981,satış,продажа,İSİMLER,B1,UNITE1
1393,sızıntı,утечка,İSİMLER,B1,UNITE1
1394,sigorta,страхование,İSİMLER,B1,UNITE1
1395,şofben,водонагреватель,İSİMLER,B1,UNITE1
1396,tarife,"тариф, расписание",İSİMLER,B1,UNITE1
1399,tesisatçı,"сантехник, монтажник",İSİMLER,B1,UNITE1
1401,tüketim,потребление,İSİMLER,B1,UNITE1
1403,uyum,"гармония, совместимость",İSİMLER,B1,UNITE1
1405,vana,"кран, вентиль",İSİMLER,B1,UNITE1
1406,vergi,налог,İSİMLER,B1,UNITE1
1411,akıtmak,"проливать, течь (о жидкости)",FİİLLER,B1,UNITE1
1412,atıştırmak,перекусывать,FİİLLER,B1,UNITE1
1413,ayırmak,"отделять, выделять",FİİLLER,B1,UNITE1
633,benzemek,"быть похожим, походить",FİİLLER,B1,UNITE1
1414,boşaltmak,"опорожнять, опустошать",FİİLLER,B1,UNITE1
1143,bozulmak,"ломаться, портиться",FİİLLER,B1,UNITE1
1416,değerlendirmek,"оценивать, ценить",FİİLLER,B1,UNITE1
866,doldurmak,"наполнять, заполнять",FİİLLER,B1,UNITE1
1145,fışkırmak,"бить ключом, фонтанировать",FİİLLER,B1,UNITE1
1420,ısınmak,"нагреваться, согреваться",FİİLLER,B1,UNITE1
1421,ilerletmek,"продвигать, развивать",FİİLLER,B1,UNITE1
886,kopmak,"обрываться, отрываться",FİİLLER,B1,UNITE1
1422,kurtulmak,"избавляться, спасаться",FİİLLER,B1,UNITE1
1333,sığmak,"помещаться, влезать",FİİLLER,B1,UNITE1
1424,sıkışmak,"застревать, сжиматься",FİİLLER,B1,UNITE1
1425,sızdırmak,"протекать, пропускать",FİİLLER,B1,UNITE1
1234,söndürmek,"тушить, гасить",FİİLLER,B1,UNITE1
1427,telaşlanmak,"суетиться, волноваться",FİİLLER,B1,UNITE1
1430,tıkanmak,"засоряться, закупориваться",FİİLLER,B1,UNITE1
1433,yansıtmak,отражать,FİİLLER,B1,UNITE1
1435,yığmak,"нагромождать, складывать в кучу",FİİLLER,B1,UNITE1
1436,zenginleşmek,"богатеть, обогащаться",FİİLLER,B1,UNITE1
1440,amaç,цель,İSİMLER,B1,UNITE2
1441,ambalaj,упаковка,İSİMLER,B1,UNITE2
1444,asgari,минимальный,İSİMLER,B1,UNITE2
1447,ayrıntı,деталь,İSİMLER,B1,UNITE2
1448,azim,"решимость, упорство",İSİMLER,B1,UNITE2
1450,başarı,успех,İSİMLER,B1,UNITE2
1451,başlık,"заголовок, титул",İSİMLER,B1,UNITE2
1452,beklenti,ожидание,İSİMLER,B1,UNITE2
1453,benzerlik,сходство,İSİMLER,B1,UNITE2
1454,birey,"индивид, личность",İSİMLER,B1,UNITE2
1455,cazip,привлекательный,İSİMLER,B1,UNITE2
1456,çalışan,"работник, сотрудник",İSİMLER,B1,UNITE2
2969,çevirmenlik,переводческая деятельность,İSİMLER,B1,UNITE2
1457,danışman,консультант,İSİMLER,B1,UNITE2
1354,davranış,поведение,İSİMLER,B1,UNITE2
2970,data,данные,İSİMLER,B1,UNITE2
1458,değişiklik,изменение,İSİMLER,B1,UNITE2
1463,dikiş,"шитьё, шов",İSİMLER,B1,UNITE2
1465,dolgun,"полный, пышный",İSİMLER,B1,UNITE2
1466,dönüm noktası,поворотный пункт,İSİMLER,B1,UNITE2
1467,duruş,"поза, стойка",İSİMLER,B1,UNITE2
1468,düşük,низкий,İSİMLER,B1,UNITE2
1472,engel,препятствие,İSİMLER,B1,UNITE2
1473,engelli,"инвалид, человек с ограниченными возможностями",İSİMLER,B1,UNITE2
932,esnek,гибкий,İSİMLER,B1,UNITE2
1474,etkileyici,впечатляющий,İSİMLER,B1,UNITE2
1477,fırsat,"возможность, шанс",İSİMLER,B1,UNITE2
1478,firma,фирма,İSİMLER,B1,UNITE2
1480,fizyolojik,физиологический,İSİMLER,B1,UNITE2
1481,geçici,временный,İSİMLER,B1,UNITE2
1482,gıda,продукты питания,İSİMLER,B1,UNITE2
2971,girişim,"инициатива, предприятие",İSİMLER,B1,UNITE2
1483,girişimci,предприниматель,İSİMLER,B1,UNITE2
1484,görev,"должность, обязанность",İSİMLER,B1,UNITE2
1486,görünüş,внешний вид,İSİMLER,B1,UNITE2
1487,güç,"сила, мощь",İSİMLER,B1,UNITE2
1489,hizmet,услуга,İSİMLER,B1,UNITE2
1372,içerik,содержание,İSİMLER,B1,UNITE2
1491,ikramiye,премия,İSİMLER,B1,UNITE2
1495,kazanç,"доход, заработок",İSİMLER,B1,UNITE2
2972,konteyner,контейнер,İSİMLER,B1,UNITE2
1499,korkunç,ужасный,İSİMLER,B1,UNITE2
2973,korkutucu,пугающий,İSİMLER,B1,UNITE2
2974,koşul,условие,İSİMLER,B1,UNITE2
1123,macera,приключение,İSİMLER,B1,UNITE2
1503,memnuniyetsiz,неудовлетворённость,İSİMLER,B1,UNITE2
1046,mesai,"сверхурочная работа, рабочее время",İSİMLER,B1,UNITE2
1508,öğe,элемент,İSİMLER,B1,UNITE2
1388,özellik,"особенность, свойство",İSİMLER,B1,UNITE2
1511,özgü,"характерный, свойственный",İSİMLER,B1,UNITE2
1513,parlak,"яркий, блестящий",İSİMLER,B1,UNITE2
1514,performans,"производительность, результат",İSİMLER,B1,UNITE2
1516,püf noktası,"ключевой момент, секрет",İSİMLER,B1,UNITE2
1517,rastgele,случайный,İSİMLER,B1,UNITE2
1518,rastlantı,случайность,İSİMLER,B1,UNITE2
1519,risk,риск,İSİMLER,B1,UNITE2
2975,sağlık sigortası,медицинская страховка,İSİMLER,B1,UNITE2
981,satış,продажа,İSİMLER,B1,UNITE2
1521,saygın,"уважаемый, респектабельный",İSİMLER,B1,UNITE2
1522,sorumlu,ответственный,İSİMLER,B1,UNITE2
1524,şart,условие,İSİMLER,B1,UNITE2
2976,su kanalı,водный канал,İSİMLER,B1,UNITE2
1527,tanım,"определение, описание",İSİMLER,B1,UNITE2
1529,tarz,стиль,İSİMLER,B1,UNITE2
1530,tehlike,опасность,İSİMLER,B1,UNITE2
2977,toplayıcı,"сборщик, коллектор",İSİMLER,B1,UNITE2
1532,usul,"метод, способ",İSİMLER,B1,UNITE2
1533,ücra,отдалённый,İSİMLER,B1,UNITE2
2978,yapay zeka,искусственный интеллект,İSİMLER,B1,UNITE2
1536,yaradılış,"натура, характер",İSİMLER,B1,UNITE2
1537,yaşayış,образ жизни,İSİMLER,B1,UNITE2
2979,yazılımcı,программист,İSİMLER,B1,UNITE2
1539,yenilikçi,инновационный,İSİMLER,B1,UNITE2
1540,yetenek,способность,İSİMLER,B1,UNITE2
627,zafer,победа,İSİMLER,B1,UNITE2
1542,zahmetli,"трудоёмкий, хлопотный",İSİMLER,B1,UNITE2
628,zorluk,трудность,İSİMLER,B1,UNITE2
1545,aksamak,хромать,FİİLLER,B1,UNITE2
1547,aşmak,"преодолевать, превышать",FİİLLER,B1,UNITE2
1548,bahsetmek,"упоминать, рассказывать о",FİİLLER,B1,UNITE2
1549,belirlemek,"определять, устанавливать",FİİLLER,B1,UNITE2
1550,bocalamak,"колебаться, метаться",FİİLLER,B1,UNITE2
1551,cesaret etmek,"осмеливаться, решаться",FİİLLER,B1,UNITE2
1416,değerlendirmek,"оценивать, ценить",FİİLLER,B1,UNITE2
1555,eleştirmek,критиковать,FİİLLER,B1,UNITE2
1556,geliştirmek,"развивать, совершенствовать",FİİLLER,B1,UNITE2
1557,gerektirmek,"требовать, нуждаться",FİİLLER,B1,UNITE2
1559,gütmek,"пасти, гнать",FİİLLER,B1,UNITE2
1319,güvenmek,доверять,FİİLLER,B1,UNITE2
1560,ilgi çekmek,привлекать внимание,FİİLLER,B1,UNITE2
1561,imza atmak,подписывать(ся),FİİLLER,B1,UNITE2
1001,incelemek,"изучать, исследовать",FİİLLER,B1,UNITE2
1567,kurmak,"устанавливать, создавать",FİİLLER,B1,UNITE2
